income,university,dropout
19860.50244,florence,0
5763.859649,florence,1
19882.84632,florence,0
4809.772358,florence,1
19468.27805,florence,0
12608.42105,florence,0
18715.17553,florence,0
6538,florence,0
14319.9187,florence,0
16829.30813,florence,0
8602.941176,florence,0
6776.422764,florence,0
12958.71228,florence,0
13830.35088,florence,0
8413.583333,florence,0
6101.34878,florence,0
14687.9121,florence,0
8932.553125,florence,0
1014.191083,florence,0
8784.221138,florence,0
13749.07,florence,1
18173.02195,florence,0
13017.54902,florence,0
14196.99187,florence,0
12064.73333,florence,0
11098.78049,florence,0
4471.544715,florence,1
316.1263158,florence,1
19293.86667,florence,0
15472.54902,florence,1
6110.784314,florence,0
12080.32484,florence,0
14564.71545,florence,0
13200.81301,florence,1
14054.24797,florence,0
13037.64706,florence,0
13602.30938,florence,1
16096.74797,florence,0
17165.52846,florence,0
16971.07843,florence,0
12842.92683,florence,1
1576.341754,florence,0
9530.081301,florence,1
18680.39216,florence,1
16625.01961,florence,1
13022.19512,florence,0
12407.85784,florence,0
9123.529412,florence,0
15364.02439,florence,0
13234.95935,florence,0
10704.96748,florence,0
18426.96078,florence,1
19455.20325,florence,0
13593.90244,florence,0
9054.140127,florence,0
12558.76423,florence,0
8941.463415,florence,0
18910.3125,florence,0
19117.34797,florence,0
5343.235294,florence,1
17205.0813,florence,0
9058.065041,florence,0
15026.82927,florence,0
12131.30081,florence,0
4523.248408,florence,0
12657.54386,florence,0
7729.882353,florence,0
10953.25203,florence,0
18152.00561,florence,0
13835.60294,florence,0
15174.22451,florence,0
8020.588235,florence,0
3431.847134,florence,0
6851.145098,florence,0
15803,florence,1
18256.92994,florence,0
3106.369427,florence,1
7020.098039,florence,0
15716.01626,florence,0
2749.607843,florence,0
6557.578,florence,0
14565.43438,florence,0
6755.691057,florence,0
10788.21138,florence,0
8906.447154,florence,0
5978.861789,florence,0
15068.13577,florence,0
19658.10526,florence,0
6667.886179,florence,0
14290.68699,florence,0
15094.71545,florence,0
13486.05754,florence,1
6425.614035,florence,0
3077.642276,florence,0
13657.23577,florence,0
10553.65854,florence,0
17892.28431,florence,0
11343.58618,florence,1
8007.317073,florence,0
10970.56911,florence,0
18278.92157,florence,0
8497.458824,florence,0
14201.21951,florence,0
10626.12611,florence,0
17300,florence,0
10518.7,florence,1
12478.6748,florence,0
15943.08943,florence,0
7782.352941,florence,1
11132.1875,florence,0
1630.487805,florence,0
5490.877193,florence,0
16688.21951,florence,0
6360.162602,florence,1
11801.62602,florence,0
18095.39216,florence,0
16381.30081,florence,0
8828.891057,florence,0
13212.73885,florence,1
15437.50318,florence,1
15454.72276,florence,1
11535.29825,florence,0
9409.307317,florence,0
18132.96373,florence,0
12818.13725,florence,0
7774.035088,florence,1
15795.58824,florence,0
6191.869919,florence,0
4386.348039,florence,1
11927.64228,florence,0
10458.53659,florence,0
17810.29412,florence,0
14943.1561,florence,0
4654.065041,florence,0
12499.20325,florence,1
14634.31373,florence,0
13401.36667,florence,1
10913.42647,florence,0
11887.64228,florence,1
9708.333333,florence,0
11934.14634,florence,0
7026.1825,florence,0
14621.01911,florence,1
9821.480702,florence,0
11600,florence,0
17048.94309,florence,0
18497.56098,florence,0
12671.13821,florence,0
17803,florence,0
14807.72358,florence,0
9555.681529,florence,0
7094.607843,florence,0
11836.09756,florence,0
13566.11765,florence,0
11034.62166,florence,1
8505.01626,florence,0
14360.78431,florence,0
18837.15686,florence,0
13896.84211,florence,1
13687.64281,florence,1
14917.88618,florence,0
18804.47154,florence,0
15225.44715,florence,1
18668.29268,florence,0
1050.910877,florence,0
14254.41176,florence,0
10897.96748,florence,0
19261.76471,florence,1
16866.86911,florence,1
12134,florence,0
15666.73039,florence,0
10634.6951,florence,0
11242.27642,florence,0
17189.92421,florence,0
18998.37398,florence,0
11041.46341,florence,0
10992.2807,florence,1
5882.352941,florence,1
17205.62764,florence,0
10561.13415,florence,0
8119.607843,florence,1
13386.6242,florence,0
16751.09,florence,0
15105.88235,florence,0
15896.47059,florence,0
12327.64228,florence,0
5501.122807,florence,0
15820.58824,florence,0
11296.56863,florence,0
526.3157895,florence,0
14481.1878,florence,1
4156.910569,florence,0
9752.03252,florence,1
15422.41545,florence,0
13699.42683,florence,0
17744.10569,florence,0
13901.05263,florence,0
15186.47561,florence,0
15060.7561,florence,0
10392.15686,florence,0
7538.216561,florence,0
6017.834395,florence,1
3300.705882,florence,1
18589.8374,florence,0
15081.70732,florence,0
7433.823529,florence,0
15978.45528,florence,1
9884.146341,florence,0
15463.82114,florence,0
15765.53659,florence,0
11397.93404,florence,0
11354.6748,florence,0
2995.541401,florence,0
14019.74522,florence,0
14836.17886,florence,0
13126.11465,florence,0
9614.096078,florence,1
6865.853659,florence,0
18786.37255,florence,0
7753.137255,florence,1
13564.55285,florence,0
11521.56863,florence,0
14362.45614,florence,0
8273.754386,florence,0
8427.647059,florence,0
19909.7561,florence,0
1595.739837,florence,0
3108.917197,florence,0
18718.3252,florence,0
13892.48039,florence,0
19984.21569,florence,0
10580.89172,florence,0
9559.509804,florence,0
7565.447154,florence,0
16101.53123,florence,0
15332.35772,florence,0
15329.6748,florence,0
17769.36667,florence,0
18029.5935,florence,0
6509.554472,florence,0
19017.12281,florence,0
10601.91083,florence,0
17490.875,florence,0
10555.39216,florence,0
6037.745098,florence,1
14628.80325,florence,1
14545.74065,florence,0
12457.17325,florence,0
12494.39593,florence,0
14431.30081,florence,1
17749.43171,florence,0
16425.4902,florence,0
9862.45614,florence,0
19965.85366,florence,0
17892.68293,florence,0
15023.47368,florence,0
7328.278873,florence,1
17160.97561,florence,0
7705.23,florence,0
13313.33333,florence,0
13924.39024,florence,0
7057.723577,florence,0
16924.62157,florence,0
18529.62358,florence,0
10193.27642,florence,0
18600.98039,florence,0
5569.122807,florence,0
9933.080702,florence,0
19633.10588,florence,0
12645.48374,florence,0
11428.45528,florence,0
9981.707317,florence,0
16118.29268,florence,0
18207.45447,florence,0
18674.13614,florence,0
16073.8878,florence,1
18764.65588,florence,0
12684.95935,florence,1
14535.8807,florence,0
9298.979675,florence,0
11954.33333,florence,1
18759.31373,florence,0
18139.94228,florence,0
13415.85366,florence,0
15830.02451,florence,1
12331.4878,florence,0
18339.21569,florence,0
787.1273885,florence,1
17093.375,florence,0
13518.87719,florence,0
4998.363057,florence,0
17306.10569,florence,0
15793.13385,florence,0
15093.90244,florence,0
6776.227642,florence,1
19246.95122,florence,0
7178.861789,florence,1
12934.1465,florence,0
14436.17886,florence,0
11667.01754,florence,0
11951.52451,florence,0
13363.72549,florence,0
10194.60784,florence,0
17740.3252,florence,0
12374.79675,florence,0
12824.02451,florence,0
7285.263158,florence,0
7809.313725,florence,1
16398.40976,florence,1
11265.47771,florence,1
17167.88618,florence,0
13892.35669,florence,0
10590.68627,florence,0
16933.73984,florence,0
18658.94309,florence,1
14610.56911,florence,0
10756.86275,florence,0
12350.14706,florence,1
5691.300813,florence,0
19643.90244,florence,0
13.06910569,florence,0
10471.03509,florence,0
19843.23529,florence,1
18192.42105,florence,1
12345.52846,florence,1
17862.19512,florence,0
19005.39216,florence,0
10583.54553,florence,0
12383.47563,florence,0
15645.27642,florence,0
2789.094737,florence,0
11145.19063,florence,0
12164.70588,florence,0
4359.349593,florence,1
13470.54715,florence,0
15891.57895,florence,0
8206.504065,florence,0
16259.48718,florence,0
13623.52941,florence,1
14151.21951,florence,0
15762.48943,florence,0
15293.69919,florence,0
15293.69919,florence,0
978.7770701,florence,0
10126.55285,florence,0
13197.56098,florence,0
12498.78049,florence,0
6650.813008,florence,0
16760.12739,florence,0
9085.772358,florence,0
7797.452229,florence,0
3008.280255,florence,0
5.677192982,florence,1
11139.72549,florence,0
13636.27451,florence,0
16396.34146,florence,0
4142.038217,florence,0
16345.93496,florence,0
849.6815287,florence,0
11387.80488,florence,0
18111.62843,florence,0
14264.78455,florence,0
12000.26992,florence,0
8078.1375,florence,0
18116.26016,florence,0
17229.26667,florence,0
9575,florence,0
7693.684211,florence,1
8300.955285,florence,0
8709.349593,florence,0
10863.75,florence,0
12729.64634,florence,1
19570.35088,florence,0
13883.33333,florence,1
6202.45614,florence,1
12568.29268,florence,0
18238.65854,florence,0
2128.48535,florence,0
7350.406504,florence,0
15549.90894,florence,0
12721.05938,florence,0
10826.47059,florence,0
19382.12276,florence,1
18027.94118,florence,0
4003.508772,florence,0
19969.37398,florence,1
13295.04065,florence,0
15029.29268,florence,1
14634.87805,florence,0
6658.130081,florence,1
12825.85366,florence,0
9830.081301,florence,1
15195.32813,florence,0
13718.68627,florence,0
17605.39216,florence,1
6323.508772,florence,0
9967.886179,florence,0
9800.490196,florence,0
15079.64912,florence,0
11000.4065,florence,1
18001.70732,florence,1
15067.7451,florence,0
13292.93193,florence,0
18305.88235,florence,0
10953.25203,florence,1
16714.70588,florence,1
10330.39216,florence,1
7288.070175,florence,0
11780.87255,florence,1
11803.92157,florence,0
8320.588235,florence,0
11194.73684,florence,0
7559.872611,florence,0
10311,florence,0
15199.5098,florence,0
15134.14634,florence,0
12961.76471,florence,0
10957.77642,florence,0
6270.098039,florence,0
15144.03984,florence,0
18626.56863,florence,0
15781.86992,florence,0
18614.01274,florence,0
12540.19608,florence,0
19836.58537,florence,0
15366.26016,florence,1
16892.27642,florence,0
17009.34959,florence,0
7222.357724,florence,0
12280.89172,florence,0
2486.27451,florence,0
16128.43137,florence,0
17706.91057,florence,0
12867.01754,florence,1
12837.7451,florence,1
10176.42276,florence,1
18392.52033,florence,0
9261.403509,florence,0
18291.54902,florence,0
9104.313008,florence,0
1386.99187,florence,0
5487.745098,florence,1
15266.58537,florence,0
11739.38235,florence,0
663.6617647,florence,0
4897.54902,florence,1
9102.585366,florence,0
19887.93577,florence,0
11911.38211,florence,1
16247.54902,florence,1
6625.609756,florence,0
11274.52229,florence,0
6314.215686,florence,0
14492.21754,florence,0
11107.62105,florence,0
14199.43089,florence,0
14439.70588,florence,0
19765.92683,florence,0
10778.24561,florence,0
318.4713376,florence,0
5363.72549,florence,0
11028.11368,florence,0
10908.35088,florence,1
7176.491228,florence,0
15129.41176,florence,0
9153.455285,florence,0
16240.70701,florence,1
9519.453125,florence,0
18049.03252,florence,0
11845.36842,florence,0
4915.923567,florence,0
4006.504065,florence,0
11319.26569,florence,1
14226.01626,florence,0
14499.40407,florence,0
12244.9252,florence,1
8698.780488,florence,0
11658.13008,florence,0
9391.087719,florence,0
18036.01626,florence,1
9391.087719,florence,0
8677.480702,florence,1
4131.707317,florence,0
14483.19106,florence,1
16337.7451,florence,0
8837.735032,florence,1
9212.982456,florence,0
11069.30196,florence,1
10265.43333,florence,0
8770.877193,florence,0
14727.27018,florence,0
10658.94737,florence,0
17699.60784,florence,0
16004.9187,florence,0
18657.39837,florence,0
13961.38211,florence,0
11006.50407,florence,1
15151.3,florence,1
8898.353659,florence,1
5165.617647,florence,0
5879.171569,florence,1
16333.72549,florence,0
14010.16667,florence,1
13145.91,florence,0
16833.4625,florence,0
12810.39431,florence,1
12459.30732,florence,0
17879.47368,florence,0
15841.66667,florence,0
18904.06504,florence,0
15038.23529,florence,0
17637.80488,florence,0
19895.58824,florence,0
7696.38374,florence,1
14284.45366,florence,0
14220.3252,florence,1
15257.15447,florence,0
18771.92255,florence,0
15183.72421,florence,0
12065.44715,florence,0
5452.147059,florence,0
10614.02033,florence,0
6880.392157,florence,0
19750,florence,0
5934.098592,florence,1
14075.79618,florence,1
6557.754386,florence,0
19047.64706,florence,0
9085.746078,florence,1
6956.77193,florence,0
13711.57895,florence,0
19769.90175,florence,0
19365.04065,florence,0
14021.54472,florence,1
14854.65854,florence,0
15128.04878,florence,1
16303.15649,florence,1
16013.25203,florence,0
5504.95935,florence,0
16770.70064,florence,0
13687.64281,florence,0
18285.73171,florence,0
4705.882353,florence,1
782.8070175,florence,0
4970.700637,florence,0
2269.918699,florence,1
15317.64706,florence,1
11266.24204,florence,1
13485.80894,florence,0
14803.43137,florence,0
2999.186992,florence,1
13022.64065,florence,0
9158.17193,florence,0
8781.943089,florence,0
11969.34959,florence,1
9771.578947,florence,0
5101.788618,florence,1
11830.39216,florence,0
9541.96748,florence,1
11068.23577,florence,0
1671.544715,florence,1
18397.05882,florence,0
19243.3121,florence,1
10829.6748,florence,0
18691.07724,florence,1
14654.04412,florence,0
8993.902439,florence,0
18288.28431,florence,0
10230.17236,florence,0
10993.62745,florence,0
10058.82353,florence,0
14924.84211,florence,1
8766.105263,florence,0
11907.83333,florence,1
6294.439024,florence,1
14203.41123,florence,0
7786.923529,florence,0
6870.357724,florence,0
16276.43312,florence,1
9828.583333,florence,1
19412.10191,florence,0
7835.788618,florence,1
17777.64706,florence,1
8977.642276,florence,0
16086.47154,florence,1
15777.96748,florence,1
15392.68293,florence,0
8897.852941,florence,0
12709.29299,florence,1
8115.170732,florence,1
5340.796748,florence,1
14805.61404,florence,1
16644,florence,0
6750.490196,florence,1
15706.91176,florence,1
13300.47719,florence,1
11217.88618,florence,0
12455.39216,florence,0
18950.87719,florence,0
14808.53659,florence,0
7793.170732,florence,0
15667,florence,0
6944.561404,florence,0
11332.84314,florence,0
8538.1,florence,0
2257.862745,florence,0
17815.62255,florence,0
10716.66667,florence,1
13525.19298,florence,0
11562.60163,florence,0
11061.25,florence,0
4531.929825,florence,0
12360,florence,1
15175,florence,1
14390.57745,florence,0
12738.61789,florence,0
13448.05772,florence,1
14186.42157,florence,1
17104.27647,florence,0
9468.729825,florence,1
4574.390244,florence,1
8053.684211,florence,0
16915.4386,florence,0
4840.286624,florence,0
1949.6875,florence,0
17976.50407,florence,0
8455.552846,florence,0
8289.430894,florence,0
7789.068627,florence,1
16797,florence,1
15215.87157,florence,0
15277.45098,florence,1
13629.43312,florence,1
8228.156098,florence,0
18634.14013,florence,1
9755.414013,florence,1
14084.55285,florence,0
10828.02548,florence,1
8662.264706,florence,1
8200.636943,florence,1
16999.18699,florence,0
18026,florence,1
11711.17193,florence,0
11711.17193,florence,0
7322.45614,florence,0
10993.62745,florence,1
8552.941176,florence,0
13519.10569,florence,0
441.1764706,florence,0
9313.630573,florence,1
18445.63824,florence,0
10980.0813,florence,1
14354.30894,florence,0
16691,florence,1
8121.126761,florence,0
7951.391176,florence,1
11980.88235,florence,0
9389.808917,florence,1
3277.317073,florence,1
7726,florence,0
19161.54472,florence,0
2850.877193,florence,0
9916.176471,florence,1
16596.74797,florence,1
10575.63008,florence,0
10739.21569,florence,0
17253.4902,florence,0
10889.23577,florence,0
14658,florence,0
8687.898089,florence,1
8712.195122,florence,0
6667.479675,florence,0
13045.4,florence,0
3290.650407,florence,0
6868.193496,florence,0
18174.87255,florence,1
6260.882114,florence,1
10479.41176,florence,1
10400,florence,1
7837.254902,florence,0
17588,florence,1
17611,florence,0
5065.5,florence,0
12191.17647,florence,1
8615.087719,florence,1
8152.45098,florence,1
14686.5,florence,1
7219.745223,florence,0
7658.649682,florence,0
7291.245614,florence,0
8117.647059,florence,0
7170.351579,florence,1
12663.82114,florence,1
13256.50407,florence,0
8205.882353,florence,1
8081.402439,florence,0
3329.573248,florence,1
11452.41471,florence,1
14127.36842,florence,1
10891.92982,florence,0
10758.82353,florence,1
9803.921569,florence,1
5596.210526,florence,1
11964.39675,florence,1
18179.61783,florence,1
3058.823529,florence,1
6756.132353,florence,0
14750.4065,florence,1
18778.93089,florence,0
6307.598039,florence,0
14667.42157,florence,1
12607.8125,florence,0
4758.471338,florence,1
9968.421053,florence,0
8996.422764,florence,1
3057.324841,florence,1
3500,florence,0
3108.823529,florence,0
15535.08537,florence,0
6420.55414,florence,0
15954.11765,florence,0
9570.325203,florence,0
11998.48039,florence,0
8332.520325,florence,0
17759.34959,florence,0
10415.44715,florence,0
12244.22764,florence,0
16364.63415,florence,0
13692.27642,florence,0
3212.745098,florence,0
10973.57724,florence,1
8553.934959,florence,0
9934.146341,florence,0
18385.77236,florence,0
3252.03252,florence,0
18462.15854,florence,0
18571.37255,florence,0
11849.5935,florence,0
18164.22764,florence,0
13830.76504,florence,0
15745.32353,florence,1
15730.89431,florence,0
11279.0386,florence,1
3434.313725,florence,0
8153.431373,florence,0
19195.09804,florence,0
19325.55447,florence,0
10838.61789,florence,0
8585.365854,florence,0
19432.45691,florence,0
14106.86275,florence,0
15372.12276,florence,0
10236.27451,florence,0
19448.37886,florence,0
15148.07018,florence,0
9063.75,florence,0
3412.872611,florence,1
9971.95122,florence,1
16765.19608,florence,1
6774.390244,florence,0
16106.76471,florence,0
8639.02439,florence,0
19401.76667,florence,0
15401.62602,florence,0
16537.19298,florence,0
2745.098039,florence,0
18493.62745,florence,0
17231.86992,florence,0
5268.719512,florence,1
17480.1626,florence,0
9327.719298,florence,0
11188.72549,florence,0
16964.20588,florence,0
12535.88235,florence,0
8289.122807,florence,0
7926.666667,florence,0
10796.34146,florence,0
15540.69431,florence,0
14818.62745,florence,0
16238.47134,florence,0
16250.81301,florence,1
12321.96078,florence,0
11214.08725,florence,1
7858.591549,florence,0
19220.56098,florence,0
5471.95122,florence,0
5463.235294,florence,0
7659.349593,florence,0
10456.04211,florence,0
6278.898374,florence,1
14376.96078,florence,0
16387.52439,florence,0
15768.20351,florence,0
13766.66667,florence,1
1421.568627,florence,0
10057.84314,florence,0
8627.45098,florence,0
7983.823529,florence,0
9969.105691,florence,0
17035.29675,florence,0
4112.51626,florence,0
10684.14634,florence,0
2894.267516,florence,0
10451.60976,florence,0
14279.06504,florence,1
14314.31626,florence,0
9979.512195,florence,1
577.6722807,florence,1
18706.17544,florence,1
8436.764706,florence,1
18695.39919,florence,0
11752.84553,florence,0
14398.45528,florence,0
9383.235294,florence,0
12247.06316,florence,0
8877.070064,florence,0
19988.92157,florence,1
6905.9375,florence,1
19369.26829,florence,0
13669.47368,florence,1
12839.49045,florence,0
19612.68293,florence,0
14085.36585,florence,1
10698.52941,florence,1
16048.37398,florence,0
7156.74,florence,1
17250.06369,florence,0
13795.58824,florence,0
10857.96178,florence,0
6952.03252,florence,1
10981.30081,florence,0
16217.47967,florence,0
17181.49412,florence,0
15983.25203,florence,0
18984.80392,florence,0
7636.628431,florence,0
17790,florence,0
14511.36585,florence,0
12026.93089,florence,1
4821.568627,florence,0
13743.90244,florence,0
19444.60784,florence,0
15769.5122,florence,0
11927.10407,florence,1
12832.2807,florence,0
11383.33333,florence,0
10986.03509,florence,0
7244.308943,florence,1
17323.52941,florence,0
8505.882353,florence,0
17078.88862,florence,0
7993.137255,florence,0
8467.017544,florence,0
10643.79919,florence,0
18632.92683,florence,0
12297.93089,florence,0
4647.54902,florence,0
13553.50318,florence,1
18297.35294,florence,1
8014.929577,florence,0
14562.47967,florence,0
15907.64228,florence,1
19554.87805,florence,0
9148.421053,florence,0
18423.81471,florence,0
16076.73725,florence,0
15064.16423,florence,0
17485.74737,florence,0
18247.36842,florence,0
15228.92157,florence,1
18256.99187,florence,0
15645.12195,florence,1
4146.747967,florence,0
6651.626016,florence,1
11926.82927,florence,0
15536.17886,florence,1
13305.39216,florence,0
8357.961783,florence,0
17028.43137,florence,0
18008.74878,florence,0
18892.2393,florence,0
11420.19608,florence,0
15780.09804,florence,0
14459.10569,florence,0
15653.43137,florence,0
15504.87805,florence,0
13340.89431,florence,0
13904.90196,florence,0
19023.65854,florence,0
10600.4902,florence,0
8922.721875,florence,1
14698.02927,florence,0
11449.02439,florence,0
19820.58824,florence,0
19857.31707,florence,0
10920.09804,florence,0
16162.80702,florence,0
16915.4065,florence,0
14618.0122,florence,0
15863.17724,florence,0
14833.98374,florence,0
11559.35294,florence,1
18586,florence,1
13770.68455,florence,0
7986.153659,florence,1
16881.37255,florence,0
11736.58537,florence,0
13759.34959,florence,0
18974.31373,florence,0
13834.67157,florence,0
14703.57895,florence,0
7154.901961,florence,1
18118.53659,florence,0
8204.313008,florence,0
14979.5122,florence,0
8885.263158,florence,0
13285.96491,florence,0
16794.30894,florence,0
15439.5098,florence,0
17379.14386,florence,0
18129.57724,florence,0
14991.86992,florence,0
14435.33333,florence,0
12738.08824,florence,0
19980.42941,florence,0
10291.71975,florence,0
10743.08943,florence,1
11173.24841,florence,1
10451.47059,florence,0
16668.06504,florence,0
13476.96078,florence,0
9877.235772,florence,0
16172.11382,florence,0
17683.02439,florence,0
19308.84634,florence,0
1125.686275,florence,1
18554.03509,florence,0
18216.42276,florence,1
17432.35294,florence,0
7251.219512,florence,0
17606.36943,florence,0
19690.07789,florence,0
11159.9187,florence,0
13155.88235,florence,1
14396.61138,florence,0
19549.80392,florence,0
11742.77642,florence,0
5788.749296,florence,0
10733.73984,florence,0
6938.72549,florence,0
9780.447154,florence,0
15744.71545,florence,0
16660.35088,florence,0
9712.745098,florence,0
14597.75796,florence,1
19628.86179,florence,0
8260.077451,florence,1
19995.93496,florence,0
11488.09804,florence,0
16035.53252,florence,0
5986.372549,florence,1
12890.73725,florence,0
9266.176471,florence,0
7275.104065,florence,0
18431.91057,florence,1
9635.772358,florence,0
17107.64228,florence,0
14946.66667,florence,0
5345.528455,florence,0
13995.15625,florence,1
16759.53824,florence,0
11020.63008,florence,0
15687.80488,florence,1
9086.788618,florence,0
14467.50877,florence,0
18793.92647,florence,0
13149.04459,florence,0
16163.7193,florence,0
13432.92683,florence,0
19710.17544,florence,1
15160.67647,florence,0
18472.84553,florence,0
11764.70588,florence,0
12549.93965,florence,0
17815.1122,florence,0
2712.101911,florence,1
611.6029412,florence,1
16563.52941,florence,0
5991.056911,florence,0
17229.47368,florence,1
15380.70175,florence,0
8127.45098,florence,1
18015.15789,florence,0
18617.07317,florence,0
6787.017544,florence,0
14949.10569,florence,1
8648.842038,florence,0
19567.77317,florence,1
10118.24561,florence,1
18715.15789,florence,0
5858.536585,florence,1
13463.41463,florence,1
13610.5,florence,1
18748.78049,florence,0
8123.157895,florence,0
17511.08772,florence,0
17892.50407,florence,0
6419.512195,florence,1
10497.54902,florence,0
9137.723577,florence,0
19038.19512,florence,0
7266.175439,florence,0
9300.325203,florence,1
18615.68351,florence,0
17609.10569,florence,0
17393.69123,florence,0
2851.219512,florence,1
15896.34146,florence,0
9444.17451,florence,0
17182.52033,florence,0
19145.09804,florence,0
14917.27831,florence,0
19075.78431,florence,0
15122.68293,florence,0
5668.627451,florence,0
11170.79675,florence,0
10843.13725,florence,0
15131.70732,florence,0
10652.35772,florence,1
16782.35772,florence,0
8014.460351,florence,0
17491.46341,florence,0
9467.073171,florence,1
16708.33333,florence,0
17501.99649,florence,0
11193.49593,florence,0
11725.20325,florence,0
18543.73984,florence,0
15867.10316,florence,0
13056.59756,florence,0
15491.05691,florence,0
8028.570588,florence,1
7477.824561,florence,1
17619.30894,florence,0
8497.560976,florence,0
10197.08063,florence,0
17798.72611,florence,1
17474.53333,florence,0
16892.98246,florence,0
6954.526316,florence,0
13619.6748,florence,0
15078.43137,florence,0
13041.84314,florence,0
7975.159236,florence,1
10881.13089,florence,0
14566.07843,florence,0
9412.745098,florence,0
18521.38246,florence,0
14498.89,florence,0
3514.705882,florence,0
17429.41176,florence,0
6943.089431,florence,0
10913.72549,florence,0
11119.10569,florence,0
9023.039216,florence,0
16506.5,florence,0
12127.64228,florence,1
4323.094737,florence,1
17430.4878,florence,1
15309.36491,florence,0
15057.31707,florence,1
12622.05882,florence,0
17917.19745,florence,0
7550,florence,0
19175.36585,florence,0
15728.81138,florence,0
18385.09431,florence,0
7317.073171,florence,0
7295.588235,florence,1
14418.59649,florence,0
19205.85366,florence,0
10871.96078,florence,0
19515.29412,florence,0
14989.21569,florence,0
17800.08824,florence,0
8596.670732,florence,0
15410.82803,florence,0
15109.34959,florence,0
17039.02941,florence,0
17842.15686,florence,0
14009.06863,florence,0
17032.5098,florence,1
11563.82114,florence,0
12062.03252,florence,0
17491.86992,florence,0
13317.64706,florence,0
17124.39024,florence,0
8381.869919,florence,0
12742.68293,florence,0
12096.22846,florence,1
4109.349593,florence,0
19362.60163,florence,0
9386.27451,florence,0
3693.170732,florence,0
19488.91228,florence,0
14789.47368,florence,1
1696.341463,florence,0
2706.792683,florence,0
17831.84713,florence,0
16792.35669,florence,0
19338.69919,florence,0
16658.94737,florence,0
15191.57895,florence,0
14320.2807,florence,0
16436.58537,florence,0
16900.11,florence,1
8139.705882,florence,0
16992.31373,florence,0
15218.60163,florence,0
11700.81301,florence,0
12378.86179,florence,0
14503.65854,florence,0
7660.569106,florence,0
10902.81176,florence,0
14334.31373,florence,0
13737.39837,florence,0
18359.43984,florence,0
14866.97843,florence,0
15308.53659,florence,0
6676.433121,florence,0
5411.788618,florence,0
4901.470588,florence,1
16741.66667,florence,1
3283.74878,florence,0
18266.87719,florence,1
7483.215686,florence,0
13976.49123,florence,0
16185.77236,florence,0
19165.56491,florence,0
16095.72358,florence,1
9901.121951,florence,1
17044.60784,florence,0
10399.00976,florence,0
16254.6098,florence,1
19704.47154,florence,0
14644.55285,florence,0
19010.63725,florence,0
8692.647059,florence,0
18562.7451,florence,0
14906.6626,florence,0
19416.66667,florence,1
4500.387255,florence,1
14662.09314,florence,0
4316.176471,florence,1
10698.51961,florence,0
9440.731707,florence,0
1026.315789,florence,0
14427.96748,florence,0
13166.66667,florence,0
5097.99,florence,0
12949.57843,florence,0
7251.626016,florence,1
13411.38211,florence,0
15425.60976,florence,0
10178.04878,florence,0
12864.99688,florence,0
6186.238596,florence,0
5058.943089,florence,0
16129.61789,florence,0
9148.627451,florence,0
15051.96078,florence,0
9377.707006,florence,0
9419.512195,florence,1
13848.31176,florence,0
8025.609756,florence,0
9962.195122,florence,0
11132.92683,florence,0
17450,florence,0
10716.73089,florence,0
19201.47967,florence,1
12148.40569,florence,1
7629.392157,florence,1
13459.7561,florence,0
13323.04878,florence,0
13230.89431,florence,0
13538.08917,florence,0
7057.85,florence,1
19852.86624,florence,0
13476.17886,florence,1
15281.65605,florence,0
16016,florence,0
10959.5098,florence,0
13916.17647,florence,0
18143.15789,florence,0
18143.15789,florence,0
15003.5,florence,0
17899.23529,florence,1
13059.72358,florence,0
14381.33333,florence,0
6545.614035,florence,0
14115.85366,florence,0
19556.14035,florence,0
7444.162602,florence,0
16460.78431,florence,0
12932.92683,florence,0
71.54471545,florence,0
18480.39216,florence,0
15650.86078,florence,1
16933.73984,florence,0
12381.30081,florence,0
10906.26016,florence,0
6671.95122,florence,1
5482.520325,florence,0
19366.24204,florence,0
9112.982456,florence,1
11982.52033,florence,0
13169.64216,florence,0
13416.50955,florence,0
18882.27642,florence,0
8211.382114,florence,0
18516.56863,florence,0
18800,florence,0
16928.45528,florence,0
10109.70877,florence,0
9929.901961,florence,0
8555.892308,florence,0
13931.08772,florence,0
9720.9375,florence,1
18486.17647,florence,0
19596.91228,florence,0
14426.82927,florence,0
8780.081301,florence,1
16585.67398,florence,0
15799.5098,florence,0
11072.35772,florence,0
14657.19298,florence,1
4567.585987,florence,1
11815.08824,florence,0
13349.26829,florence,0
13243.62745,florence,0
16173.1187,florence,0
17674.21569,florence,0
17221.07843,florence,0
17686.56912,florence,0
6745.388535,florence,0
9560.97561,florence,0
7061.707317,florence,0
9576.421569,florence,1
10424.79675,florence,0
11732.84314,florence,0
14213.81707,florence,0
6958.130081,florence,1
16561.82745,florence,1
14141.9625,florence,1
17918.13725,florence,0
14636.99268,florence,0
8336.47549,florence,1
13452.84553,florence,0
14478.86179,florence,0
16887.34472,florence,0
11737.7451,florence,0
14012.46078,florence,1
18870.3252,florence,0
13701.95122,florence,0
2404.411765,florence,0
13446.28431,florence,0
19860.13659,florence,0
4551.578947,florence,0
13471.54472,florence,0
14905.44715,florence,0
11116.91057,florence,0
9539.459873,florence,0
6878.058537,florence,0
19546.56863,florence,0
11755.57805,florence,1
12946.34246,florence,0
9183.823529,florence,0
14814.28529,florence,0
11585.29412,florence,1
18878.55935,florence,0
12940.2439,florence,1
